"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Denmark","DNK","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","38.9000015258789","30.2000007629395","32.7999992370605","23.5","19.2999992370605","21.5","18.2000007629395","27.5","28.3999996185303","25.1000003814697","23.2999992370605","31.8999996185303","31.8999996185303","28.1000003814697","26","23.7000007629395","20.7999992370605","20","25.8999996185303","17.2999992370605","24","20.7999992370605","24","20.7000007629395","15.6000003814697","14.1999998092651","9.30000019073486","21.8999996185303","26.2000007629395","28.5","","",
"Dominican Republic","DOM","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.29999995231628","1.89999997615814","","","2.20000004768372","","","","","","","","","","","","","","",
"Algeria","DZA","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.9000015258789","","","",
"East Asia & Pacific (developing only)","EAP","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (all income levels)","EAS","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (developing only)","ECA","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (all income levels)","ECS","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.1709988863263","33.9445863813268","38.2419835198396","40.8990475957116","41.3211087082248","42.3715281790991","42.3653270911347","41.3246245067767","39.7832822786416","37.9566236038962","37.5542716993666","37.9416579668275","39.039332822079","40.2163643545716","41.2003895880794","39.225529058766","35.364178587441","30.2221873564202","36.6608195883471","38.4087527828186","37.9780857623334","","",
"Ecuador","ECU","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Euro area","EMU","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.0669903832918","40.3608599631602","40.1668417728362","44.3777794755533","47.9528065104027","46.9340227677916","47.9751145224019","48.0466580150464","46.5610648423374","43.9935171716746","42.2981189637378","40.073205258219","42.190504213394","41.7238454971515","42.2724378629495","43.6539153880648","42.0483150182592","39.0584590618205","35.2805941355969","42.6396443536553","45.3070058061589","45.2220976181054","","",
"Eritrea","ERI","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5999984741211","54.7999992370605","50.5999984741211","48.7999992370605","43.2999992370605","40.5999984741211","34.7000007629395","37.7999992370605","46.2999992370605","48.9000015258789","45.7999992370605","45.7000007629395","44.0999984741211","40.2000007629395","36.5999984741211","30.7999992370605","28.3999996185303","28.7999992370605","27.7999992370605","20.5","18.2999992370605","17.2999992370605","13.8999996185303","20.8999996185303","35.9000015258789","40.5999984741211","43.5","","",
"Estonia","EST","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0999984741211","23.3999996185303","19.8999996185303","33.7000007629395","43.2999992370605","39.9000015258789","62","46.7000007629395","48.2999992370605","50.5","49","52.2000007629395","58.9000015258789","47.4000015258789","54.2000007629395","48.2000007629395","50.5","52.7999992370605","35.2999992370605","26.7999992370605","48.4000015258789","59.7000007629395","55.2000007629395","","",
"Ethiopia","ETH","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"European Union","EUU","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.0653030854356","38.3548791697979","39.6714693421749","43.6173544110742","46.4836426574377","45.4673011704057","45.5373161619126","44.4841746374985","42.9351890177249","42.0510302881425","41.2293068795878","39.5986631743696","41.1439676695138","40.4682892253952","41.8969410292766","42.719224735902","40.6583004589239","36.9157752424527","32.5687009624699","39.9712830384251","42.6302914467159","42.9206733509516","","",
"Fragile and conflict affected situations","FCS","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","25.5","","19.5","20.7000007629395","24.7000007629395","23.2000007629395","16.2999992370605","20.1000003814697","","2.90000009536743","","9.69999980926514","","34","","34.2000007629395","31.5","30.2000007629395","30.1000003814697","31.5","30.1000003814697","27","25.7999992370605","26.2999992370605","24","26.2000007629395","26.6000003814697","26.2000007629395","20","18.1000003814697","26.7999992370605","26.3999996185303","25.1000003814697","","",
"Fiji","FJI","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2000007629395","","","","","","","","","",
